"ER_N=300_p=0.000000",300.000000, 1, 0, 0.000000, 0.000000, 0.000000, 0.000000, nan, 1.000000, 1, 0.000000, 0.000000, 300, 0.003333
"ER_N=300_p=0.000050",300.000000, 2, 3, 0.010000, 0.000000, 6.000000, 0.111902, 3.000000, 0.995000, 3, 0.020000, 5.880005, 300, 0.003333
"ER_N=300_p=0.000100",300.000000, 2, 7, 0.023333, 0.000000, 14.000000, 0.220928, 6.999999, 0.988333, 3, 0.046667, 13.346668, 300, 0.003333
"ER_N=300_p=0.000151",300.000000, 3, 17, 0.056667, -0.003333, 32.996735, 0.422711, 17.000002, 0.971667, 3, 0.113333, 32.146614, 300, 0.003333
"ER_N=300_p=0.000201",300.000000, 3, 22, 0.073333, -0.003333, 38.996727, 0.476453, 21.881659, 0.965000, 3, 0.146667, 43.546650, 300, 0.003333
"ER_N=300_p=0.000251",300.000000, 4, 20, 0.066667, 0.003333, 34.996727, 0.441050, 18.939396, 0.969167, 3, 0.133333, 40.666630, 300, 0.003333
"ER_N=300_p=0.000301",300.000000, 4, 25, 0.083333, 0.003333, 44.996738, 0.526644, 22.939064, 0.962500, 3, 0.166667, 49.666794, 300, 0.003333
"ER_N=300_p=0.000351",300.000000, 4, 37, 0.123333, 0.016667, 56.916805, 0.617189, 31.171082, 0.952500, 3, 0.246667, 79.746689, 300, 0.003333
"ER_N=300_p=0.000401",300.000000, 6, 39, 0.130000, 0.011111, 58.185081, 0.663180, 32.768009, 0.948333, 4, 0.260000, 89.719795, 300, 0.003333
"ER_N=300_p=0.000452",300.000000, 5, 45, 0.150000, -0.001111, 69.221802, 0.736976, 40.833729, 0.936875, 4, 0.300000, 90.999840, 300, 0.003333
"ER_N=300_p=0.000502",300.000000, 8, 50, 0.166667, -0.007778, 72.093063, 0.738766, 46.255024, 0.929583, 4, 0.333333, 104.666801, 300, 0.003333
"ER_N=300_p=0.000552",300.000000, 6, 54, 0.180000, -0.000000, 78.222221, 0.795930, 49.177982, 0.923854, 5, 0.360000, 111.120026, 300, 0.003333
"ER_N=300_p=0.000602",300.000000, 5, 54, 0.180000, 0.006667, 81.986740, 0.775925, 48.349865, 0.924583, 3, 0.356667, 100.836937, 300, 0.003333
"ER_N=300_p=0.000652",300.000000, 5, 58, 0.193333, -0.006667, 87.986778, 0.808357, 56.099846, 0.915417, 3, 0.386667, 103.146637, 300, 0.003333
"ER_N=300_p=0.000702",300.000000, 8, 69, 0.230000, 0.020000, 96.102104, 0.890139, 52.831532, 0.918802, 5, 0.460000, 144.519974, 300, 0.003333
"ER_N=300_p=0.000753",300.000000, 9, 59, 0.196667, 0.008889, 83.087250, 0.802626, 51.010155, 0.920625, 4, 0.393333, 121.586395, 300, 0.003333
"ER_N=300_p=0.000803",300.000000, 6, 72, 0.240000, -0.004444, 109.105492, 0.927972, 65.395813, 0.898125, 4, 0.480000, 126.880104, 300, 0.003333
"ER_N=300_p=0.000853",300.000000, 5, 73, 0.243333, 0.022222, 106.962982, 0.918802, 60.187580, 0.907083, 4, 0.486667, 140.946823, 300, 0.003333
"ER_N=300_p=0.000903",300.000000, 11, 78, 0.260000, 0.001667, 110.471107, 0.973703, 67.180244, 0.895417, 6, 0.520000, 154.880035, 300, 0.003333
"ER_N=300_p=0.000953",300.000000, 8, 93, 0.310000, -0.019556, 114.480667, 1.035515, 75.656235, 0.884792, 6, 0.620000, 192.679871, 300, 0.003333
"ER_N=300_p=0.001003",300.000000, 10, 80, 0.266667, -0.017778, 110.127213, 0.947757, 71.076431, 0.890417, 4, 0.533333, 150.666595, 300, 0.003333
"ER_N=300_p=0.001054",300.000000, 12, 108, 0.360000, -0.008222, 126.241928, 1.122573, 82.843681, 0.872604, 7, 0.716667, 238.916443, 300, 0.003333
"ER_N=300_p=0.001104",300.000000, 8, 87, 0.290000, 0.004444, 115.327713, 0.988865, 72.955353, 0.887344, 5, 0.580000, 163.080093, 300, 0.003333
"ER_N=300_p=0.001154",300.000000, 19, 95, 0.316667, -0.003333, 104.107559, 1.036118, 74.862183, 0.891667, 5, 0.633333, 207.666412, 300, 0.003333
"ER_N=300_p=0.001204",300.000000, 11, 111, 0.370000, 0.017222, 143.827652, 1.139846, 89.101524, 0.862448, 6, 0.740000, 193.720154, 300, 0.003333
"ER_N=300_p=0.001254",300.000000, 10, 111, 0.370000, -0.026667, 136.231110, 1.074153, 93.485443, 0.860052, 5, 0.740000, 195.720169, 300, 0.003333
"ER_N=300_p=0.001304",300.000000, 40, 127, 0.423333, 0.017444, 136.185532, 1.138513, 95.553474, 0.853750, 7, 0.846667, 256.946808, 300, 0.003333
"ER_N=300_p=0.001355",300.000000, 11, 103, 0.343333, -0.000000, 141.722229, 1.093242, 82.693634, 0.866667, 6, 0.680000, 175.280426, 300, 0.003333
"ER_N=300_p=0.001405",300.000000, 15, 131, 0.436667, 0.005000, 154.242645, 1.198141, 91.335426, 0.855625, 6, 0.870000, 251.929977, 300, 0.003333
"ER_N=300_p=0.001455",300.000000, 30, 119, 0.396667, -0.032333, 130.254150, 1.245403, 89.821243, 0.862292, 9, 0.786667, 274.347046, 299, 0.006667
"ER_N=300_p=0.001505",300.000000, 15, 138, 0.460000, -0.017778, 148.738525, 1.232966, 107.230423, 0.840521, 6, 0.913333, 239.746506, 300, 0.003333
"ER_N=300_p=0.001555",300.000000, 94, 165, 0.550000, 0.012111, 144.690201, 1.300037, 111.520493, 0.830625, 8, 1.090000, 322.569794, 299, 0.006667
"ER_N=300_p=0.001605",300.000000, 13, 130, 0.433333, 0.002444, 142.136139, 1.142339, 101.180237, 0.848802, 6, 0.856667, 232.835892, 299, 0.006667
"ER_N=300_p=0.001656",300.000000, 59, 160, 0.533333, -0.006778, 144.331772, 1.284059, 112.909164, 0.827135, 8, 1.063333, 335.796478, 300, 0.003333
"ER_N=300_p=0.001706",300.000000, 29, 155, 0.516667, -0.013556, 151.193817, 1.273049, 110.808205, 0.833646, 6, 1.033333, 285.666962, 300, 0.003333
"ER_N=300_p=0.001756",300.000000, 41, 160, 0.533333, 0.010000, 152.136810, 1.275054, 115.494011, 0.831354, 7, 1.063333, 281.796631, 300, 0.003333
"ER_N=300_p=0.001806",300.000000, 20, 142, 0.473333, 0.007778, 133.426392, 1.173275, 103.354973, 0.848854, 5, 0.946667, 269.146545, 300, 0.003333
"ER_N=300_p=0.001856",300.000000, 68, 177, 0.590000, -0.025556, 163.495163, 1.346152, 125.827065, 0.807656, 9, 1.176667, 343.636993, 300, 0.003333
"ER_N=300_p=0.001906",300.000000, 64, 180, 0.600000, -0.018111, 144.884827, 1.388767, 115.034233, 0.833854, 9, 1.193333, 370.786407, 300, 0.003333
"ER_N=300_p=0.001957",300.000000, 67, 174, 0.580000, 0.006000, 161.640503, 1.397963, 115.405479, 0.827083, 8, 1.153333, 332.946533, 299, 0.006667
"ER_N=300_p=0.002007",300.000000, 138, 190, 0.633333, -0.015778, 137.422852, 1.419068, 125.813057, 0.825833, 9, 1.253333, 388.746735, 299, 0.006667
"ER_N=300_p=0.002057",300.000000, 84, 174, 0.580000, -0.013444, 149.124771, 1.344498, 115.663437, 0.831771, 8, 1.156667, 347.637085, 300, 0.003333
"ER_N=300_p=0.002107",300.000000, 150, 196, 0.653333, -0.000778, 145.520828, 1.451832, 120.791077, 0.825417, 9, 1.303333, 415.396912, 297, 0.013333
"ER_N=300_p=0.002157",300.000000, 143, 202, 0.673333, 0.028333, 146.171417, 1.460684, 124.168510, 0.820781, 9, 1.330000, 412.329529, 299, 0.006667
"ER_N=300_p=0.002207",300.000000, 52, 182, 0.606667, -0.014611, 164.260681, 1.394511, 119.983818, 0.817813, 8, 1.210000, 329.770203, 300, 0.003333
"ER_N=300_p=0.002258",300.000000, 121, 183, 0.610000, -0.025000, 158.007095, 1.347846, 120.361900, 0.819948, 7, 1.216667, 354.916931, 300, 0.003333
"ER_N=300_p=0.002308",300.000000, 149, 199, 0.663333, 0.011111, 155.351578, 1.412952, 122.681114, 0.820938, 8, 1.323333, 383.637115, 300, 0.003333
"ER_N=300_p=0.002358",300.000000, 161, 219, 0.730000, -0.022556, 146.288620, 1.500082, 138.616196, 0.800365, 8, 1.460000, 406.519897, 295, 0.020000
"ER_N=300_p=0.002408",300.000000, 173, 219, 0.730000, -0.007921, 158.833786, 1.470580, 130.650589, 0.802708, 9, 1.456667, 454.436646, 300, 0.003333
"ER_N=300_p=0.002458",300.000000, 174, 223, 0.743333, -0.005111, 149.641129, 1.555083, 135.399261, 0.806458, 10, 1.473333, 454.786041, 299, 0.006667
"ER_N=300_p=0.002508",300.000000, 133, 213, 0.710000, 0.009889, 162.731827, 1.473698, 128.655746, 0.810260, 9, 1.420000, 419.079590, 298, 0.010000
"ER_N=300_p=0.002559",300.000000, 191, 245, 0.816667, -0.016833, 165.716415, 1.672784, 140.431641, 0.798073, 10, 1.623333, 466.436829, 299, 0.006667
"ER_N=300_p=0.002609",300.000000, 170, 234, 0.780000, 0.005667, 166.235779, 1.550253, 143.098099, 0.789896, 9, 1.560000, 445.919952, 298, 0.010000
"ER_N=300_p=0.002659",300.000000, 167, 216, 0.720000, 0.006111, 171.802826, 1.566268, 131.603821, 0.802917, 9, 1.440000, 403.920227, 300, 0.003333
"ER_N=300_p=0.002709",300.000000, 180, 223, 0.743333, 0.001254, 150.963028, 1.556143, 128.969162, 0.808958, 9, 1.480000, 452.879669, 297, 0.013333
"ER_N=300_p=0.002759",300.000000, 205, 265, 0.883333, 0.007857, 156.938461, 1.642248, 146.695786, 0.784271, 11, 1.766667, 561.666809, 300, 0.003333
"ER_N=300_p=0.002809",300.000000, 207, 250, 0.833333, -0.019976, 165.049942, 1.630762, 144.662231, 0.789219, 13, 1.663333, 472.995941, 297, 0.013333
"ER_N=300_p=0.002860",300.000000, 194, 252, 0.840000, 0.018778, 160.541870, 1.622070, 140.776459, 0.796094, 9, 1.666667, 538.666992, 299, 0.006667
"ER_N=300_p=0.002910",300.000000, 210, 261, 0.870000, -0.018778, 150.895187, 1.672429, 144.864578, 0.790521, 11, 1.740000, 559.719727, 292, 0.030000
"ER_N=300_p=0.002960",300.000000, 240, 285, 0.950000, 0.004302, 166.282379, 1.682712, 157.166962, 0.778385, 11, 1.896667, 481.797516, 300, 0.003333
"ER_N=300_p=0.003010",300.000000, 199, 267, 0.890000, -0.018833, 164.533813, 1.626691, 154.797714, 0.772187, 11, 1.770000, 481.129456, 299, 0.006667
"ER_N=300_p=0.003060",300.000000, 234, 277, 0.923333, 0.004889, 141.038483, 1.695111, 143.847336, 0.791823, 10, 1.846667, 610.946594, 300, 0.003333
"ER_N=300_p=0.003110",300.000000, 199, 246, 0.820000, -0.013333, 156.137848, 1.498219, 147.790756, 0.785990, 9, 1.640000, 437.120911, 300, 0.003333
"ER_N=300_p=0.003161",300.000000, 242, 305, 1.016667, 0.011230, 160.123444, 1.773437, 160.906174, 0.766354, 12, 2.016667, 578.916687, 297, 0.010000
"ER_N=300_p=0.003211",300.000000, 242, 296, 0.986667, -0.018333, 145.686920, 1.733061, 155.406540, 0.782083, 10, 1.963333, 502.596222, 288, 0.033333
"ER_N=300_p=0.003261",300.000000, 243, 301, 1.003333, -0.000730, 142.659790, 1.690793, 155.311798, 0.782135, 13, 2.000000, 602.000000, 295, 0.020000
"ER_N=300_p=0.003311",300.000000, 236, 290, 0.966667, 0.013056, 151.445740, 1.669493, 162.086182, 0.771771, 11, 1.933333, 556.667419, 300, 0.003333
"ER_N=300_p=0.003361",300.000000, 224, 280, 0.933333, 0.002111, 160.086548, 1.705179, 156.775040, 0.770365, 11, 1.866667, 536.666443, 300, 0.003333
"ER_N=300_p=0.003411",300.000000, 264, 326, 1.086667, -0.010889, 145.527740, 1.836200, 164.507141, 0.774688, 12, 2.173333, 594.985718, 289, 0.030000
"ER_N=300_p=0.003462",300.000000, 249, 317, 1.056667, -0.025087, 157.387314, 1.867910, 162.036896, 0.768438, 13, 2.103333, 647.797424, 294, 0.020000
"ER_N=300_p=0.003512",300.000000, 236, 302, 1.006667, 0.025802, 161.247681, 1.764373, 155.794678, 0.776354, 12, 2.006667, 579.986328, 299, 0.006667
"ER_N=300_p=0.003562",300.000000, 256, 349, 1.163333, -0.045831, 128.100449, 1.832076, 162.833908, 0.772031, 12, 2.313333, 802.546936, 277, 0.066667
"ER_N=300_p=0.003612",300.000000, 249, 324, 1.080000, -0.057889, 155.915619, 1.780894, 167.987564, 0.762917, 11, 2.146667, 595.546570, 299, 0.006667
"ER_N=300_p=0.003662",300.000000, 243, 299, 0.996667, -0.016706, 142.393997, 1.799117, 150.678192, 0.789531, 14, 1.990000, 658.970337, 285, 0.053333
"ER_N=300_p=0.003712",300.000000, 242, 309, 1.030000, 0.008349, 142.363724, 1.776038, 156.472809, 0.781042, 12, 2.056667, 616.036987, 292, 0.020000
"ER_N=300_p=0.003763",300.000000, 267, 352, 1.173333, -0.037579, 154.215546, 1.865497, 169.053101, 0.760260, 14, 2.340000, 707.320129, 280, 0.053333
"ER_N=300_p=0.003813",300.000000, 245, 327, 1.090000, 0.023238, 124.084602, 1.849258, 146.854843, 0.795677, 12, 2.166667, 731.666626, 281, 0.033333
"ER_N=300_p=0.003863",300.000000, 265, 377, 1.256667, -0.010921, 139.214859, 1.971527, 163.827209, 0.765729, 13, 2.506667, 802.987427, 260, 0.116667
"ER_N=300_p=0.003913",300.000000, 256, 365, 1.216667, -0.008230, 137.895706, 1.968210, 159.963516, 0.773177, 13, 2.423333, 779.236267, 257, 0.133333
"ER_N=300_p=0.003963",300.000000, 253, 332, 1.106667, 0.014286, 149.251862, 1.857551, 166.225937, 0.767448, 13, 2.203333, 596.596069, 294, 0.023333
"ER_N=300_p=0.004013",300.000000, 271, 404, 1.346667, -0.002794, 131.899979, 2.043660, 172.994308, 0.761875, 14, 2.693333, 813.787354, 246, 0.160000
"ER_N=300_p=0.004064",300.000000, 263, 384, 1.280000, -0.010460, 129.354691, 1.982582, 169.356171, 0.770000, 13, 2.553333, 704.146484, 271, 0.036667
"ER_N=300_p=0.004114",300.000000, 269, 369, 1.230000, -0.006937, 151.936371, 1.973104, 168.074188, 0.756823, 12, 2.460000, 664.520264, 280, 0.036667
"ER_N=300_p=0.004164",300.000000, 265, 375, 1.250000, 0.016117, 134.031631, 1.906502, 168.307922, 0.767344, 13, 2.493333, 848.987671, 253, 0.130000
"ER_N=300_p=0.004214",300.000000, 268, 398, 1.326667, -0.003722, 133.184464, 2.075243, 166.544113, 0.763802, 15, 2.643333, 816.835754, 212, 0.296667
"ER_N=300_p=0.004264",300.000000, 263, 377, 1.256667, 0.013889, 133.663559, 1.947134, 163.883209, 0.768385, 12, 2.500000, 793.000000, 285, 0.043333
"ER_N=300_p=0.004314",300.000000, 267, 364, 1.213333, -0.013389, 130.567963, 1.977242, 162.017776, 0.768958, 14, 2.420000, 657.080322, 238, 0.203333
"ER_N=300_p=0.004365",300.000000, 266, 374, 1.246667, -0.004008, 133.452759, 1.981648, 173.239517, 0.750104, 13, 2.486667, 698.946289, 289, 0.023333
"ER_N=300_p=0.004415",300.000000, 273, 391, 1.303333, 0.004159, 133.809509, 2.020428, 166.399414, 0.771771, 14, 2.590000, 782.569275, 216, 0.283333
"ER_N=300_p=0.004465",300.000000, 270, 401, 1.336667, 0.025857, 139.571365, 2.084922, 165.507706, 0.769740, 14, 2.666667, 818.665955, 242, 0.190000
"ER_N=300_p=0.004515",300.000000, 281, 409, 1.363333, 0.002746, 141.355560, 2.080889, 172.488235, 0.754219, 13, 2.716667, 730.917236, 274, 0.070000
"ER_N=300_p=0.004565",300.000000, 261, 372, 1.240000, 0.000024, 134.312592, 2.003113, 159.384140, 0.773073, 15, 2.466667, 800.666931, 276, 0.080000
"ER_N=300_p=0.004615",300.000000, 275, 412, 1.373333, 0.024032, 130.956573, 2.015376, 170.590118, 0.759948, 13, 2.743333, 823.236572, 243, 0.193333
"ER_N=300_p=0.004666",300.000000, 276, 437, 1.456667, -0.005190, 130.722153, 2.195321, 174.721207, 0.756510, 14, 2.910000, 900.569885, 213, 0.273333
"ER_N=300_p=0.004716",300.000000, 278, 435, 1.450000, -0.003571, 128.757385, 2.133515, 172.760361, 0.761354, 14, 2.890000, 795.369812, 249, 0.166667
"ER_N=300_p=0.004766",300.000000, 284, 460, 1.533333, 0.027542, 120.736053, 2.135869, 180.065048, 0.750521, 15, 3.053333, 879.146423, 183, 0.393333
"ER_N=300_p=0.004816",300.000000, 284, 449, 1.496667, -0.007876, 113.173004, 2.090009, 193.240112, 0.742396, 13, 2.983333, 694.916870, 241, 0.193333
"ER_N=300_p=0.004866",300.000000, 283, 427, 1.423333, -0.013262, 126.529915, 2.058930, 175.879166, 0.765729, 12, 2.840000, 734.319763, 208, 0.286667
"ER_N=300_p=0.004916",300.000000, 286, 475, 1.583333, 0.014417, 110.611023, 2.223671, 168.033844, 0.764948, 16, 3.160000, 1020.319519, 182, 0.356667
"ER_N=300_p=0.004967",300.000000, 290, 467, 1.556667, 0.004172, 129.211945, 2.178471, 178.159576, 0.763594, 15, 3.113333, 1036.146118, 166, 0.450000
"ER_N=300_p=0.005017",300.000000, 284, 461, 1.536667, 0.004778, 116.400085, 2.188535, 178.144760, 0.754010, 14, 3.060000, 852.920288, 173, 0.423333
"ER_N=300_p=0.005067",300.000000, 279, 426, 1.420000, -0.020595, 133.927979, 2.150165, 177.274933, 0.753438, 14, 2.830000, 826.329224, 227, 0.243333
"ER_N=300_p=0.005117",300.000000, 278, 427, 1.423333, 0.024886, 133.899231, 2.066837, 176.278900, 0.754010, 15, 2.833333, 831.666260, 219, 0.260000
"ER_N=300_p=0.005167",300.000000, 284, 449, 1.496667, 0.017661, 126.049179, 2.071137, 174.190796, 0.753698, 14, 2.960000, 929.519104, 219, 0.270000
"ER_N=300_p=0.005217",300.000000, 287, 482, 1.606667, 0.001005, 123.202972, 2.198470, 184.600891, 0.749531, 13, 3.206667, 939.188904, 180, 0.403333
"ER_N=300_p=0.005268",300.000000, 283, 458, 1.526667, -0.029422, 121.066116, 2.146107, 180.844482, 0.750052, 13, 3.030000, 940.732117, 207, 0.310000
"ER_N=300_p=0.005318",300.000000, 282, 483, 1.610000, 0.003365, 108.023018, 2.204230, 170.546829, 0.770156, 15, 3.196667, 953.396606, 144, 0.523333
"ER_N=300_p=0.005368",300.000000, 286, 486, 1.620000, 0.004516, 98.163307, 2.219187, 179.980423, 0.756042, 15, 3.230000, 967.129456, 160, 0.470000
"ER_N=300_p=0.005418",300.000000, 292, 489, 1.630000, 0.029238, 115.035568, 2.232714, 184.072586, 0.747708, 13, 3.240000, 790.719299, 192, 0.353333
"ER_N=300_p=0.005468",300.000000, 272, 463, 1.543333, -0.012929, 117.630508, 2.233652, 176.230957, 0.752083, 16, 3.076667, 1011.236938, 186, 0.383333
"ER_N=300_p=0.005518",300.000000, 282, 500, 1.666667, -0.021101, 107.809891, 2.251278, 186.893463, 0.743802, 14, 3.326667, 1051.986938, 161, 0.466667
"ER_N=300_p=0.005569",300.000000, 293, 497, 1.656667, -0.031996, 124.201523, 2.229335, 180.863235, 0.754115, 14, 3.300000, 971.000793, 144, 0.523333
"ER_N=300_p=0.005619",300.000000, 294, 552, 1.840000, -0.007032, 112.519753, 2.371943, 186.361633, 0.746094, 16, 3.653333, 1073.946411, 144, 0.520000
"ER_N=300_p=0.005669",300.000000, 293, 524, 1.746667, 0.000538, 116.354530, 2.298039, 187.722107, 0.745313, 16, 3.486667, 928.945374, 177, 0.396667
"ER_N=300_p=0.005719",300.000000, 292, 528, 1.760000, -0.010423, 112.785049, 2.329465, 190.828018, 0.735000, 16, 3.510000, 1004.969238, 172, 0.430000
"ER_N=300_p=0.005769",300.000000, 291, 538, 1.793333, -0.029929, 107.351570, 2.285560, 185.355820, 0.744115, 16, 3.576667, 1037.236206, 149, 0.506667
"ER_N=300_p=0.005819",300.000000, 286, 495, 1.650000, -0.041175, 124.033203, 2.258337, 186.900284, 0.739583, 16, 3.293333, 946.188843, 192, 0.356667
"ER_N=300_p=0.005870",300.000000, 295, 535, 1.783333, -0.016185, 104.960365, 2.283211, 196.736282, 0.730833, 16, 3.546667, 876.346008, 152, 0.496667
"ER_N=300_p=0.005920",300.000000, 294, 503, 1.676667, 0.021658, 112.818230, 2.279650, 192.510056, 0.744323, 14, 3.353333, 930.544983, 154, 0.490000
"ER_N=300_p=0.005970",300.000000, 288, 531, 1.770000, -0.030706, 98.308502, 2.315263, 185.910477, 0.739427, 15, 3.536667, 1028.597046, 138, 0.543333
"ER_N=300_p=0.006020",300.000000, 285, 514, 1.713333, -0.011735, 102.268471, 2.238543, 187.433426, 0.744896, 14, 3.410000, 1088.569824, 152, 0.496667
"ER_N=300_p=0.006070",300.000000, 292, 556, 1.853333, -0.003278, 109.681473, 2.342201, 193.710526, 0.729427, 16, 3.690000, 1106.169678, 137, 0.546667
"ER_N=300_p=0.006120",300.000000, 291, 498, 1.660000, -0.019423, 120.069786, 2.241820, 178.197174, 0.760885, 14, 3.310000, 932.170654, 179, 0.406667
"ER_N=300_p=0.006171",300.000000, 292, 548, 1.826667, -0.015909, 111.293648, 2.326313, 184.269623, 0.747292, 16, 3.636667, 1203.396484, 139, 0.540000
"ER_N=300_p=0.006221",300.000000, 295, 594, 1.980000, -0.012588, 92.591400, 2.397074, 187.071335, 0.748333, 16, 3.926667, 970.385132, 104, 0.656667
